,ID,Label,Category,Set
7028,A,rest,standing,Low
7029,A,rest,standing,Low
7030,A,rest,standing,Low
7031,A,rest,standing,Low
7032,A,rest,standing,Low
7033,A,rest,standing,Low
7034,A,rest,standing,Low
7035,A,rest,standing,Low
7036,A,rest,standing,Low
7037,A,rest,standing,Low
7038,A,rest,standing,Low
7039,A,rest,standing,Low
7040,A,rest,standing,Low
7041,A,rest,standing,Low
7042,A,rest,standing,Low
7043,A,rest,standing,Low
7044,A,rest,standing,Low
7045,A,rest,standing,Low
7046,A,rest,standing,Low
7047,A,rest,standing,Low
7048,A,rest,standing,Low
7049,A,rest,standing,Low
7050,A,rest,standing,Low
7051,A,rest,standing,Low
7052,A,rest,standing,Low
7053,A,rest,standing,Low
7054,A,rest,standing,Low
7055,A,rest,standing,Low
7056,A,rest,standing,Low
7057,A,rest,standing,Low
7058,A,rest,standing,Low
7059,A,rest,standing,Low
7060,A,rest,standing,Low
7061,A,rest,standing,Low
7062,A,rest,standing,Low
7063,A,rest,standing,Low
7064,A,rest,standing,Low
7065,A,rest,standing,Low
7066,A,rest,standing,Low
7067,A,rest,standing,Low
7068,A,rest,standing,Low
7069,A,rest,standing,Low
7070,A,rest,standing,Low
7071,A,rest,standing,Low
7072,A,rest,standing,Low
7073,A,rest,standing,Low
7074,A,rest,standing,Low
7075,A,rest,standing,Low
7076,A,rest,standing,Low
7077,A,rest,standing,Low
7078,A,rest,standing,Low
7079,A,rest,standing,Low
7080,A,rest,standing,Low
7081,A,rest,standing,Low
7082,A,rest,standing,Low
7083,A,rest,standing,Low
7084,A,rest,standing,Low
7085,A,rest,standing,Low
7086,A,rest,standing,Low
7087,A,rest,standing,Low
7088,D,row,medium,Low
7089,D,row,medium,Low
7090,D,row,medium,Low
7091,D,row,medium,Low
7092,D,row,medium,Low
7093,D,row,medium,Low
7094,D,row,medium,Low
7095,D,row,medium,Low
7096,D,row,medium,Low
7097,D,row,medium,Low
7098,D,row,medium,Low
7099,D,row,medium,Low
7100,D,row,medium,Low
7101,D,row,medium,Low
7102,D,row,medium,Low
7103,D,row,medium,Low
7104,D,row,medium,Low
7105,D,row,medium,Low
7106,D,row,medium,Low
7107,D,row,medium,Low
7108,D,row,medium,Low
7109,D,row,medium,Low
7110,D,row,medium,Low
7111,D,row,medium,Low
7112,D,row,medium,Low
7113,D,row,medium,Low
7114,D,row,medium,Low
7115,D,row,medium,Low
7116,D,row,medium,Low
7117,D,row,medium,Low
7118,D,row,medium,Low
7119,D,row,medium,Low
7120,D,row,medium,Low
7121,D,row,medium,Low
7122,D,row,medium,Low
7123,D,row,medium,Low
7124,D,row,medium,Low
7125,D,row,medium,Low
7126,D,row,medium,Low
7127,D,row,medium,Low
7128,D,row,medium,Low
7129,D,row,medium,Low
7130,D,row,medium,Low
7131,D,row,medium,Low
7132,D,row,medium,Low
7133,D,row,medium,Low
7134,D,row,medium,Low
7135,D,row,medium,Low
7136,D,row,medium,Low
7137,D,row,medium,Low
7138,D,row,medium,Low
7139,D,row,medium,Low
7140,D,row,medium,Low
7141,D,row,medium,Low
7142,D,row,medium,Low
7143,D,row,medium,Low
7144,D,row,medium,Low
7145,D,row,medium,Low
7146,D,row,medium,Low
7147,D,row,medium,Low
7148,D,row,medium,Low
7149,D,row,medium,Low
7150,D,row,medium,Low
7151,D,row,medium,Low
7152,D,row,medium,Low
7153,D,row,medium,Low
7154,D,row,medium,Low
7155,D,row,medium,Low
7156,D,row,medium,Low
7157,D,row,medium,Low
7158,D,row,medium,Low
7159,D,row,medium,Low
7160,D,row,medium,Low
7161,D,row,medium,Low
7162,D,row,medium,Low
7163,D,row,medium,Low
7164,D,row,medium,Low
7165,D,row,medium,Low
7166,D,row,medium,Low
7167,D,row,medium,Low
7168,D,row,medium,Low
7169,D,row,medium,Low
7170,D,row,medium,Low
7171,D,row,medium,Low
7172,D,row,medium,Low
7173,D,row,medium,Low
7174,D,row,medium,Low
7175,D,row,medium,Low
7176,D,row,medium,Low
7177,D,row,medium,Low
7178,D,row,medium,Low
7179,D,row,medium,Low
7180,D,row,medium,Low
7181,D,row,medium,Low
7182,D,row,medium,Low
7183,D,row,medium,Low
7184,D,row,medium,Low
7185,D,row,medium,Low
7186,D,row,medium,Low
7187,D,row,medium,Low
7188,D,row,medium,Low
7189,D,row,medium,Low
7190,D,row,medium,Low
7191,D,row,medium,Low
7192,D,row,medium,Low
7193,D,row,medium,Low
7194,D,row,medium,Mid
7195,D,row,medium,Mid
7196,D,row,medium,Mid
7197,D,row,medium,Mid
7198,D,row,medium,Mid
7199,D,row,medium,Mid
7200,D,row,medium,Mid
7201,D,row,medium,Mid
7202,D,row,medium,Mid
7203,D,row,medium,Mid
7204,D,row,medium,Mid
7205,D,row,medium,Mid
7206,D,row,medium,Mid
7207,D,row,medium,Mid
7208,D,row,medium,Mid
7209,D,row,medium,Mid
7210,D,row,medium,Mid
7211,D,row,medium,Mid
7212,D,row,medium,Mid
7213,D,row,medium,Mid
7214,D,row,medium,Mid
7215,D,row,medium,Mid
7216,D,row,medium,Mid
7217,D,row,medium,Mid
7218,D,row,medium,Mid
7219,D,row,medium,Mid
7220,D,row,medium,Mid
7221,D,row,medium,Mid
7222,D,row,medium,Mid
7223,D,row,medium,Mid
7224,D,row,medium,Mid
7225,D,row,medium,Mid
7226,D,row,medium,Mid
7227,D,row,medium,Mid
7228,D,row,medium,Mid
7229,D,row,medium,Mid
7230,D,row,medium,Mid
7231,D,row,medium,Mid
7232,D,row,medium,Mid
7233,D,row,medium,Mid
7234,D,row,medium,Mid
7235,D,row,medium,Mid
7236,D,row,medium,Mid
7237,D,row,medium,Mid
7238,D,row,medium,Mid
7239,D,row,medium,Mid
7240,D,row,medium,Mid
7241,D,row,medium,Mid
7242,D,row,medium,Mid
7243,D,row,medium,Mid
7244,D,row,medium,Mid
7245,D,row,medium,Mid
7246,D,row,medium,Mid
7247,D,row,medium,Mid
7248,D,row,medium,Mid
7249,D,row,medium,Mid
7250,D,row,medium,Mid
7251,D,row,medium,Mid
7252,D,row,medium,Mid
7253,D,row,medium,Mid
7254,D,row,medium,Mid
7255,D,row,medium,Mid
7256,D,row,medium,Mid
7257,D,row,medium,Mid
7258,D,row,medium,Mid
7259,D,row,medium,Mid
7260,D,row,medium,Mid
7261,D,row,medium,Mid
7262,D,raw,medium,Mid
7263,D,row,medium,Mid
7265,D,row,medium,Mid
7266,D,row,medium,Mid
7267,D,row,medium,Mid
7268,D,row,medium,Mid
7270,D,row,medium,Mid
7271,D,row,medium,Mid
7272,D,row,medium,Mid
7273,D,row,medium,Mid
7274,D,row,medium,Mid
7275,D,row,medium,Mid
7276,D,row,medium,Mid
7277,D,row,medium,Mid
7278,D,row,medium,Mid
7279,D,row,medium,Mid
7280,D,row,medium,Mid
7281,D,row,medium,Mid
7282,D,row,medium,Mid
7283,D,row,medium,Mid
7284,D,row,medium,Mid
7285,D,row,medium,Mid
7286,D,row,medium,Mid
7287,D,row,medium,Mid
7288,D,row,medium,Mid
7289,D,row,medium,Mid
7290,D,row,medium,Mid
7291,D,row,medium,Mid
7292,D,row,medium,Low
7293,D,row,medium,Low
7294,D,row,medium,Low
7295,D,row,medium,High
7296,D,row,medium,Low
7297,D,row,medium,Low
7298,D,row,medium,Low
7299,D,row,medium,Low
7300,D,row,medium,Low
7301,D,row,medium,Low
7302,D,row,medium,Low
7303,D,row,medium,Low
7304,D,row,medium,Low
7305,D,row,medium,Low
7306,D,row,medium,Low
7307,D,row,medium,Low
7308,D,row,medium,Low
7309,D,row,medium,Low
7310,D,row,medium,Low
7311,D,row,medium,Low
7312,D,row,medium,Low
7313,D,row,medium,Low
7314,D,row,medium,Low
7315,D,row,medium,Low
7316,D,row,medium,Low
7317,D,row,medium,Low
7318,D,row,medium,Low
7319,D,row,medium,Low
7320,D,row,medium,Low
7321,D,row,medium,Low
7322,D,row,medium,Low
7323,D,row,medium,Low
7324,D,row,medium,Low
7325,D,row,medium,Low
7326,D,row,medium,Low
7327,D,row,medium,Low
7328,D,row,medium,Low
7329,D,row,medium,Low
7330,D,row,medium,Low
7331,D,row,medium,Low
7332,D,row,medium,Low
7333,D,row,medium,Low
7334,D,row,medium,Low
7335,D,row,medium,Low
7336,D,row,medium,Low
7337,D,row,medium,Low
7338,D,row,medium,Low
7339,D,row,medium,Low
7340,D,row,medium,Low
7341,D,row,medium,Low
7342,D,row,medium,Low
7343,D,row,medium,Low
7344,D,row,medium,Low
7345,D,row,medium,Low
7346,D,row,medium,Low
7347,D,row,medium,Low
7348,D,row,medium,Low
7349,D,row,medium,Low
7350,D,row,medium,Low
7351,D,row,medium,Low
7352,D,row,medium,Low
7353,D,row,medium,Low
7354,D,row,medium,Low
7355,D,row,medium,Low
7356,D,row,medium,Low
7357,D,row,medium,Low
7358,D,row,medium,Low
7359,D,row,medium,Low
7360,D,row,medium,Low
7361,D,row,medium,Low
7362,D,row,medium,Low
7363,D,row,medium,Low
7364,D,row,medium,Low
7365,D,row,medium,Low
7366,D,row,medium,Low
7367,D,row,medium,Low
7368,D,row,medium,Low
7369,D,row,medium,Low
7370,D,row,medium,Low
7371,D,row,medium,Low
7372,D,row,medium,Low
7373,D,row,medium,Low
7374,D,row,medium,Low
7375,D,row,medium,Low
7376,D,row,medium,Low
7377,D,row,medium,Low
7378,D,row,medium,Low
7379,D,row,medium,Low
7380,D,row,medium,Low
7381,D,row,medium,Low
7382,D,row,medium,Low
7383,D,row,medium,Low
7384,D,row,medium,Low
7385,D,row,medium,Low
7386,D,row,medium,Low
7387,D,row,medium,Low
7388,D,row,medium,Low
7389,D,row,medium,Low
7390,D,row,medium,Low
7391,D,row,medium,Low
7392,D,row,medium,Low
7393,D,row,medium,Low
7394,D,row,medium,Low
7395,D,row,medium,Low
7396,D,row,medium,Low
7397,E,bench,medium,Mid
7398,E,bench,medium,Mid
7399,E,bench,medium,Mid
7400,E,bench,medium,Mid
7401,E,bench,medium,Mid
7402,E,bench,medium,Mid
7403,E,bench,medium,Mid
7404,E,bench,medium,Mid
7405,E,bench,medium,Mid
7406,E,bench,medium,Mid
7407,E,bench,medium,Mid
7408,E,bench,medium,Mid
7409,E,bench,medium,Mid
7410,E,bench,medium,Mid
7411,E,bench,medium,Mid
7412,E,bench,medium,Mid
7413,E,bench,medium,Mid
7414,E,bench,medium,Mid
7415,E,bench,medium,Mid
7416,E,bench,medium,Mid
7417,E,bench,medium,Mid
7418,E,bench,medium,Mid
7419,E,bench,medium,Mid
7420,E,bench,medium,Mid
7421,E,bench,medium,Mid
7422,E,bench,medium,Mid
7423,E,bench,medium,Mid
7424,E,bench,medium,Mid
7425,E,bench,medium,Mid
7426,E,bench,medium,Mid
7427,E,bench,medium,Mid
7428,E,bench,medium,Mid
7429,E,bench,medium,Mid
7430,E,bench,medium,Mid
7431,E,bench,medium,Mid
7432,E,bench,medium,Mid
7433,E,bench,medium,Mid
7434,E,bench,medium,Mid
7435,E,bench,medium,Mid
7436,E,bench,medium,Mid
7437,E,bench,medium,Mid
7438,E,bench,medium,Mid
7439,E,bench,medium,Mid
7440,E,bench,medium,Mid
7441,E,bench,medium,Mid
7442,E,bench,medium,Mid
7443,E,bench,medium,Mid
7444,E,bench,medium,Mid
7445,E,bench,medium,Mid
7446,E,bench,medium,Mid
7447,E,bench,medium,Mid
7448,E,bench,medium,Mid
7449,E,bench,medium,Mid
7450,E,bench,medium,Mid
7451,E,bench,medium,Mid
7452,E,bench,medium,Mid
7453,E,bench,medium,Mid
7454,E,bench,medium,Mid
7455,E,bench,medium,Mid
7456,E,bench,medium,Mid
7457,E,bench,medium,Mid
7458,E,bench,medium,Mid
7459,E,bench,medium,Mid
7460,E,bench,medium,Mid
7461,E,bench,medium,Mid
7462,E,bench,medium,Mid
7463,E,bench,medium,Mid
7464,E,bench,medium,Mid
7465,E,bench,medium,Mid
7466,E,bench,medium,Mid
7467,E,bench,medium,Mid
7468,E,bench,medium,Mid
7469,E,bench,medium,Mid
7470,E,bench,medium,Mid
7471,E,bench,medium,Mid
7472,E,bench,medium,Mid
7473,E,bench,medium,Mid
7474,E,bench,medium,Mid
7475,E,bench,medium,Mid
7476,E,bench,medium,Mid
7477,E,bench,medium,Mid
7478,E,bench,medium,Mid
7479,E,bench,medium,Mid
7480,E,bench,medium,Mid
7481,E,bench,medium,Mid
7482,E,bench,medium,Mid
7483,E,bench,medium,Mid
7484,E,bench,medium,Mid
7485,E,bench,medium,Mid
7486,E,bench,medium,Mid
7487,E,bench,medium,Mid
7488,E,bench,medium,Mid
7489,E,bench,medium,Mid
7490,E,bench,medium,Mid
7491,E,bench,medium,Mid
7492,E,bench,medium,Mid
7493,E,bench,medium,Mid
7494,E,bench,medium,Mid
7495,E,bench,medium,Mid
7496,E,bench,medium,Mid
7497,E,bench,medium,Mid
7498,E,bench,medium,Mid
7499,E,bench,medium,Mid
7500,E,bench,medium,Mid
7501,E,bench,medium,Mid
7502,E,bench,medium,Mid
7503,E,bench,medium,Mid
7504,E,bench,medium,Mid
7505,E,bench,medium,Mid
7506,E,bench,medium,Mid
7507,E,bench,medium,Mid
7508,E,bench,medium,Mid
7509,E,bench,medium,Mid
7510,E,bench,medium,Mid
7511,E,bench,medium,Mid
7512,E,bench,medium,Mid
7513,E,bench,medium,Mid
7514,E,bench,medium,Mid
7515,E,bench,medium,Mid
7516,E,bench,medium,Mid
7517,E,bench,medium,Mid
7518,E,bench,medium,Mid
7519,E,bench,medium,Mid
7520,E,bench,medium,Mid
7521,E,bench,medium,Mid
7522,E,bench,medium,Mid
7523,E,bench,medium,Mid
7524,E,bench,medium,Mid
7525,E,bench,medium,Mid
7526,E,bench,medium,Mid
7527,E,bench,medium,Mid
7528,E,bench,medium,Mid
7529,E,bench,medium,Mid
7530,E,bench,medium,Mid
7531,E,bench,medium,Mid
7532,E,bench,medium,Mid
7533,E,bench,medium,Mid
7534,E,bench,medium,Mid
7535,E,bench,medium,Mid
7536,E,bench,medium,Mid
7537,E,bench,medium,Mid
7538,E,bench,medium,Mid
7539,E,bench,medium,Mid
7540,E,bench,medium,Mid
7541,E,bench,medium,Mid
7542,E,bench,medium,Mid
7543,E,bench,medium,Mid
7544,E,bench,medium,Mid
7545,E,bench,medium,Mid
7546,E,bench,medium,Mid
7547,E,bench,medium,Mid
7548,E,bench,medium,Mid
7549,E,bench,medium,Mid
7550,E,bench,medium,Mid
7551,E,bench,medium,Mid
7552,E,bench,medium,Mid
7553,E,bench,medium,Mid
7554,E,bench,medium,Mid
7555,E,bench,medium,Mid
7556,E,bench,medium,Mid
7557,E,bench,medium,Mid
7558,E,bench,medium,Mid
7559,E,bench,medium,Mid
7560,E,bench,medium,Mid
7561,E,bench,medium,Mid
7562,E,bench,medium,Mid
7563,E,bench,medium,Mid
7564,E,bench,medium,Mid
7565,E,bench,medium,Mid
7566,E,bench,medium,Mid
7567,E,bench,medium,Mid
7568,E,bench,medium,Mid
7569,E,bench,medium,Mid
7570,E,bench,medium,Mid
7571,E,bench,medium,Mid
7572,E,bench,medium,Mid
7573,E,bench,medium,Mid
7574,E,bench,medium,Mid
7575,E,bench,medium,Mid
7576,E,bench,medium,Mid
7577,E,bench,medium,Mid
7578,E,bench,medium,Mid
7579,E,bench,medium,Mid
7580,E,bench,medium,Mid
7581,E,bench,medium,Mid
7582,E,bench,medium,Mid
7583,E,bench,medium,Mid
7584,E,bench,medium,Mid
7585,E,bench,medium,Mid
7586,E,bench,medium,Mid
7587,E,bench,medium,Mid
7588,E,bench,medium,Mid
7589,E,bench,medium,Mid
7590,E,bench,medium,Mid
7591,E,bench,medium,Mid
7592,E,bench,medium,Mid
7593,E,bench,medium,Mid
7594,E,bench,medium,Mid
7595,E,bench,medium,Mid
7596,E,bench,medium,Mid
7597,E,bench,medium,Mid
7598,E,bench,medium,Mid
7599,E,bench,medium,Mid
7600,E,bench,medium,Mid
7601,E,bench,medium,Mid
7602,E,bench,medium,Mid
7603,E,bench,medium,Mid
7604,E,bench,medium,Mid
7605,E,bench,medium,Mid
7606,E,bench,medium,Mid
7607,E,bench,medium,Mid
7608,E,bench,medium,Mid
7609,E,bench,medium,Mid
7610,E,bench,medium,Mid
7611,E,bench,medium,Mid
7612,E,bench,medium,Mid
7613,E,bench,medium,Mid
7614,E,bench,medium,Mid
7615,E,bench,medium,Mid
7616,E,bench,medium,Mid
7617,E,bench,medium,Mid
7618,E,bench,medium,Mid
7619,E,bench,medium,Mid
7620,E,bench,medium,Mid
7621,E,bench,medium,Mid
7622,E,bench,medium,Mid
7623,E,bench,medium,Mid
7624,E,bench,medium,Mid
7625,E,bench,medium,Mid
7626,E,bench,medium,Mid
7627,E,bench,medium,Mid
7628,E,bench,medium,Mid
7629,E,bench,medium,Mid
7630,E,bench,medium,Mid
7631,E,bench,medium,Mid
7632,E,bench,medium,Mid
7633,E,bench,medium,Mid
7634,E,bench,medium,Mid
7635,E,bench,medium,Mid
7636,E,bench,medium,Mid
7637,E,bench,medium,Mid
7638,E,bench,medium,Mid
7639,A,rest,sitting,Mid
7640,A,rest,sitting,Mid
7641,A,rest,sitting,Mid
7642,A,rest,sitting,Mid
7643,A,rest,sitting,Mid
7644,A,rest,sitting,Mid
7645,A,rest,sitting,Mid
7646,A,rest,sitting,Mid
7647,A,rest,sitting,Mid
7648,A,rest,sitting,Mid
7649,A,rest,sitting,Mid
7650,A,rest,sitting,Mid
7651,A,rest,sitting,Mid
7652,A,rest,sitting,Mid
7653,A,rest,sitting,Mid
7654,A,rest,sitting,Mid
7655,A,rest,sitting,Mid
7656,A,rest,sitting,Mid
7657,A,rest,sitting,Mid
7658,A,rest,sitting,Mid
7659,A,rest,sitting,Mid
7660,A,rest,sitting,Mid
7661,A,rest,sitting,Mid
7662,A,rest,sitting,Mid
7663,A,rest,sitting,Mid
7664,A,rest,sitting,Mid
7665,A,rest,sitting,Mid
7666,A,rest,sitting,Mid
7667,A,rest,sitting,Mid
7668,A,rest,sitting,Mid
7669,A,rest,sitting,Mid
7670,A,rest,sitting,Mid
7671,A,rest,sitting,Mid
7672,A,rest,sitting,Mid
7673,A,rest,sitting,Mid
7674,A,rest,sitting,Mid
7675,A,rest,sitting,Mid
7676,A,rest,sitting,Mid
7677,A,rest,sitting,Mid
7678,A,rest,sitting,Mid
7679,A,rest,sitting,Mid
7680,A,rest,sitting,Mid
7681,A,rest,sitting,Mid
7682,A,rest,sitting,Mid
7683,A,rest,sitting,Mid
7684,A,rest,sitting,Mid
7685,A,rest,sitting,Mid
7686,A,rest,sitting,Mid
7687,A,rest,sitting,Mid
7688,A,rest,sitting,Mid
7689,A,rest,sitting,Mid
7690,A,rest,sitting,Mid
7691,A,rest,sitting,Mid
7692,A,rest,sitting,Mid
7693,A,rest,sitting,Mid
7694,A,rest,sitting,Mid
7695,A,rest,sitting,Mid
7696,A,rest,sitting,Mid
7697,A,rest,sitting,Mid
7698,A,rest,sitting,Mid
7699,A,rest,sitting,Mid
7700,A,rest,sitting,Mid
7701,A,rest,sitting,Mid
7702,A,rest,sitting,Mid
7703,A,rest,sitting,Mid
7704,A,rest,sitting,Mid
7705,A,rest,sitting,Mid
7706,A,rest,sitting,Mid
7707,A,rest,sitting,Mid
7708,A,rest,sitting,Mid
7709,A,rest,sitting,Mid
7710,A,rest,sitting,Mid
7711,A,rest,sitting,Mid
7712,A,rest,sitting,Mid
7713,A,rest,sitting,Mid
7714,A,rest,sitting,Mid
7715,A,rest,sitting,Mid
7716,A,rest,sitting,Mid
7717,A,rest,sitting,Mid
7718,A,rest,sitting,Mid
7719,A,rest,sitting,Mid
7720,A,rest,sitting,Mid
7721,A,rest,sitting,Mid
7722,A,rest,sitting,Mid
7723,A,rest,sitting,Mid
7724,A,rest,sitting,Mid
7725,A,rest,sitting,Mid
7726,A,rest,sitting,Mid
7727,A,rest,sitting,Mid
7728,A,rest,sitting,Mid
7729,A,rest,sitting,Mid
7730,A,rest,sitting,Mid
7731,A,rest,sitting,Mid
7732,A,rest,sitting,Mid
7733,A,rest,sitting,Mid
7734,A,rest,sitting,Mid
7735,A,rest,sitting,Mid
7736,A,rest,sitting,Mid
7737,A,rest,sitting,Mid
7738,A,rest,sitting,Mid
7739,A,rest,sitting,Mid
7740,A,rest,sitting,Mid
7741,A,rest,sitting,Mid
7742,A,rest,sitting,Mid
7743,A,rest,sitting,Mid
7744,A,rest,sitting,Mid
7745,A,rest,sitting,Mid
7746,A,rest,sitting,Mid
7747,A,rest,sitting,Mid
7748,A,rest,sitting,Mid
7749,A,rest,sitting,Mid
7750,A,rest,sitting,Mid
7751,A,rest,sitting,Mid
7752,A,rest,sitting,Mid
7753,A,rest,sitting,Mid
7754,A,rest,sitting,Mid
7755,A,rest,sitting,Mid
7756,A,rest,sitting,Mid
7757,A,rest,sitting,Mid
7758,A,rest,sitting,Mid
7759,A,rest,sitting,Mid
7760,A,rest,sitting,Mid
7761,A,rest,sitting,Mid
7762,A,rest,sitting,Mid
7763,A,rest,sitting,Mid
7764,A,rest,sitting,Mid
7765,A,rest,sitting,Mid
7766,A,rest,sitting,Mid
7767,A,rest,sitting,Mid
7768,A,rest,sitting,Mid
7769,A,rest,sitting,Mid
7770,A,rest,sitting,Mid
7771,A,rest,sitting,Mid
7772,A,rest,sitting,Mid
7773,A,rest,sitting,Mid
7774,A,rest,sitting,Mid
7775,A,rest,sitting,Mid
7776,A,rest,sitting,Mid
7777,A,rest,sitting,Mid
7778,A,rest,sitting,Mid
7779,A,rest,sitting,Mid
7780,A,rest,sitting,Mid
7781,A,rest,sitting,Mid
7782,A,rest,sitting,Mid
7783,A,rest,sitting,Mid
7784,A,rest,sitting,Mid
7785,A,rest,sitting,Mid
7786,A,rest,sitting,Mid
7787,A,rest,sitting,Mid
7788,A,rest,sitting,Mid
7789,A,rest,sitting,Mid
7790,A,rest,sitting,Mid
7791,A,rest,sitting,Mid
7792,A,rest,sitting,Mid
7793,A,rest,sitting,Mid
7794,A,rest,sitting,Mid
7795,A,rest,sitting,Mid
7796,A,rest,sitting,Mid
7797,A,rest,sitting,Mid
7798,A,rest,sitting,Mid
7799,A,rest,sitting,Mid
7800,A,rest,sitting,Mid
7801,A,rest,sitting,Mid
7802,A,rest,sitting,Mid
7803,A,rest,sitting,Mid
7804,A,rest,sitting,Mid
7805,A,rest,sitting,Mid
7806,A,rest,sitting,Mid
7807,A,rest,sitting,Mid
7808,A,rest,sitting,Mid
7809,E,bench,medium,Mid
7810,E,bench,medium,Mid
7811,E,bench,medium,Mid
7812,E,bench,medium,Mid
7813,E,bench,medium,Mid
7814,E,bench,medium,Mid
7815,E,bench,medium,Mid
7816,E,bench,medium,Mid
7817,E,bench,medium,Mid
7818,E,bench,medium,Mid
7819,E,bench,medium,Mid
7820,E,bench,medium,Mid
7821,E,bench,medium,Mid
7822,E,bench,medium,Mid
7823,E,bench,medium,Mid
7824,E,bench,medium,Mid
7825,E,bench,medium,Mid
7826,E,bench,medium,Mid
7827,E,bench,medium,Mid
7828,E,bench,medium,Mid
7829,E,bench,medium,Mid
7830,E,bench,medium,Mid
7831,E,bench,medium,Mid
7832,E,bench,medium,Mid
7833,E,bench,medium,Mid
7834,E,bench,medium,Mid
7835,E,bench,medium,Mid
7836,E,bench,medium,Mid
7837,E,bench,medium,Mid
7838,E,bench,medium,Mid
7839,E,bench,medium,Mid
7840,E,bench,medium,Mid
7841,E,bench,medium,Mid
7842,E,bench,medium,Mid
7843,E,bench,medium,Mid
7844,E,bench,medium,Mid
7845,E,bench,medium,Mid
7846,E,bench,medium,Mid
7847,E,bench,medium,Mid
7848,E,bench,medium,Mid
7849,E,bench,medium,Mid
7850,E,bench,medium,Mid
7851,E,bench,medium,Mid
7852,E,bench,medium,Mid
7853,E,bench,medium,Mid
7854,E,bench,medium,Mid
7855,E,bench,medium,Mid
7856,E,bench,medium,Mid
7857,E,bench,medium,Mid
7858,E,bench,medium,Mid
7859,E,bench,medium,Mid
7860,E,bench,medium,Mid
7861,E,bench,medium,Mid
7862,E,bench,medium,Mid
7863,E,bench,medium,Mid
7864,E,bench,medium,Mid
7865,E,bench,medium,Mid
7866,E,bench,medium,Mid
7867,E,bench,medium,Mid
7868,E,bench,medium,Mid
7869,E,bench,medium,Mid
7870,E,bench,medium,Mid
7871,E,bench,medium,Mid
7872,E,bench,medium,Mid
7873,E,bench,medium,Mid
7874,E,bench,medium,Mid
7875,E,bench,medium,Mid
7876,E,bench,medium,Mid
7877,E,bench,medium,Mid
7878,E,bench,medium,Mid
7879,E,bench,medium,Mid
7880,E,bench,medium,Mid
7881,E,bench,medium,Mid
7882,E,bench,medium,Mid
7883,E,bench,medium,Mid
7884,E,bench,medium,Mid
7885,E,bench,medium,Mid
7886,E,bench,medium,Mid
7887,E,bench,medium,Mid
7888,E,bench,medium,Mid
7889,E,bench,medium,Mid
7890,E,bench,medium,Mid
7891,E,bench,medium,Mid
7892,E,bench,medium,Mid
7893,E,bench,medium,Mid
7894,E,bench,medium,Mid
7895,E,bench,medium,Mid
7896,E,bench,medium,Mid
7897,E,bench,medium,Mid
7898,E,bench,medium,Mid
7899,E,bench,medium,Mid
7900,E,bench,medium,Mid
7901,E,bench,medium,Mid
7902,E,bench,medium,Mid
7903,E,bench,medium,Mid
7904,E,bench,medium,Mid
7905,E,bench,medium,Mid
7906,E,bench,medium,Mid
7907,E,bench,medium,Mid
7908,E,bench,medium,Mid
7909,E,bench,medium,Mid
7910,E,bench,medium,Mid
7911,E,bench,medium,Mid
7912,E,bench,medium,Mid
7913,E,bench,medium,Mid
7914,E,bench,medium,Mid
7915,E,bench,medium,Mid
7916,E,bench,medium,Mid
7917,E,bench,medium,Mid
7918,E,bench,medium,Mid
7919,E,bench,medium,Mid
7920,E,bench,medium,Mid
7921,E,bench,medium,Mid
7922,E,bench,medium,Mid
7923,E,bench,medium,Mid
7924,E,bench,medium,Mid
7925,E,bench,medium,Mid
7926,A,rest,standing,Mid
7927,A,rest,standing,Mid
7928,A,rest,standing,Mid
7929,A,rest,standing,Mid
7930,A,rest,standing,Mid
7931,A,rest,standing,Mid
7932,A,rest,standing,Mid
7933,A,rest,standing,Mid
7934,A,rest,standing,Mid
7935,A,rest,standing,Mid
7936,A,rest,standing,Mid
7937,A,rest,standing,Mid
7938,A,rest,standing,Mid
7939,A,rest,standing,Mid
7940,A,rest,standing,Mid
7941,A,rest,standing,Mid
7942,A,rest,standing,Mid
7943,A,rest,standing,Mid
7944,A,rest,standing,Mid
7945,A,rest,standing,Mid
7946,A,rest,standing,Mid
7947,A,rest,standing,Mid
7948,A,rest,standing,Mid
7949,A,rest,standing,Mid
7950,A,rest,standing,Mid
7951,A,rest,standing,Mid
7952,A,rest,standing,Mid
7953,A,rest,standing,Mid
7954,A,rest,standing,Mid
7955,A,rest,standing,Mid
7956,A,rest,standing,Mid
7957,A,rest,standing,Mid
7958,A,rest,standing,Mid
7959,A,rest,standing,Mid
7960,A,rest,standing,Mid
7961,A,rest,standing,Mid
7962,A,rest,standing,Mid
7963,A,rest,standing,Mid
7964,A,rest,standing,Mid
7965,A,rest,standing,Mid
7966,A,rest,standing,Mid
7967,A,rest,standing,Mid
7968,A,rest,standing,Mid
7969,A,rest,standing,Mid
7970,A,rest,standing,Mid
7971,A,rest,standing,Mid
7972,A,rest,standing,Mid
7973,A,rest,standing,Mid
7974,A,rest,standing,Mid
7975,A,rest,standing,Mid
7976,A,rest,standing,Mid
7977,A,rest,standing,Mid
7978,A,rest,standing,Mid
7979,A,rest,standing,Mid
7980,A,rest,standing,Mid
7981,A,rest,standing,Mid
7982,A,rest,standing,Mid
7983,A,rest,standing,Mid
7984,A,rest,standing,Mid
7985,A,rest,standing,Mid
7986,A,rest,standing,Mid
7987,A,rest,standing,Mid
7988,A,rest,standing,Mid
